page,token,pos,counts,cumulative_sum
156,stretch,VB,1,1
162,doings,NNS,1,1
162,certainly,RB,1,6
162,saw,VBD,1,10
156,bold,JJ,1,1
161,passage,NN,1,5
161,machine,NN,1,1
156,earth,NN,1,5
156,religion,NN,1,6
160,soil,NN,1,1
156,anything,NN,1,3
160,boggy,JJ,1,1
160,peril,NN,1,1
160,west,NNP,1,4
160,see,VB,1,26
160,light,JJ,1,7
156,trowel,NN,1,1
160,made,VBD,1,23
160,evil,JJ,1,2
160,harder,JJR,1,1
160,rise,VB,1,1
160,may,MD,1,65
160,rose,VBD,1,1
160,one,CD,1,204
160,right,NN,1,12
160,blade,NN,1,1
161,measure,NN,1,1
161,mass,NN,1,5
161,ford,NN,1,1
161,due,JJ,1,1
161,successfully,RB,1,1
161,mere,JJ,1,12
160,anywhere,RB,1,1
160,sort,NN,1,9
161,remain,VB,1,3
160,road,NN,1,6
160,cousin,NN,1,1
160,back,RB,1,4
160,little,JJ,1,73
160,woke,VBD,1,1
160,annoyance,NN,1,1
160,next,JJ,1,5
156,colorado,NNP,1,1
160,tiresome,JJ,1,1
160,first,JJ,1,28
160,south,RB,1,7
160,plain,NN,1,6
156,filled,VBN,1,1
156,see,VB,1,27
156,occupation,NN,1,3
160,could,MD,1,50
160,tree,NN,1,3
160,northwards,RB,1,1
160,interminable,JJ,1,1
156,joyful,JJ,1,1
160,grew,VBD,1,2
156,form,NN,1,9
160,get,VBP,1,10
160,better,RBR,1,9
161,built,VBN,1,2
161,ghost,NN,1,1
161,effort,NN,1,2
161,empty,JJ,1,1
161,stand,VB,1,5
156,brown,JJ,1,9
161,breast,NN,1,1
161,mud,NN,1,8
156,still,RB,1,24
161,upon,IN,1,88
161,steep,JJ,1,2
156,bee,NN,1,1
156,pat,VB,1,3
161,flowing,VBG,1,1
156,palm,NN,1,1
161,bank,NN,1,5
156,grow,VB,1,1
161,water,NN,1,11
161,zigzag,NN,1,1
161,making,VBG,1,4
156,bonnet,NN,1,1
156,tread,VB,1,1
161,long,RB,1,22
161,often,RB,1,9
156,half,PDT,1,5
161,howling,JJ,1,1
161,cast,VB,1,3
161,knew,VBD,1,6
161,old,JJ,1,27
156,easily,RB,1,3
156,life,NN,1,18
156,shape,NN,1,2
161,got,VBD,1,5
156,done,VBN,1,18
161,cutting,VBG,1,5
156,put,VBN,1,7
161,would,MD,1,158
161,gallant,JJ,1,1
161,noise,NN,1,2
161,good,JJ,1,62
161,admirably,RB,1,1
161,look,VB,1,7
161,barren,JJ,1,3
161,strongly,RB,1,3
161,result,NN,1,1
161,every,DT,1,17
161,saw,NN,1,11
161,soul,NN,1,18
161,term,NN,1,4
156,hardly,RB,1,8
161,though,IN,1,33
156,fifty,CD,1,4
161,nearly,RB,1,5
166,port,NN,1,9
166,remain,VB,1,4
166,equal,JJ,1,1
172,height,NN,1,4
172,coming,VBG,1,2
172,yet,RB,1,17
151,assertion,NN,1,1
172,command,NN,1,3
151,closely,RB,1,1
172,way,NN,1,22
172,reason,NN,1,9
172,legend,NN,1,1
172,upon,IN,1,89
172,know,VBP,1,32
172,driven,VBN,1,1
151,speaking,VBG,1,2
151,half,PDT,1,6
151,pity,NN,1,1
172,tradition,NN,1,4
172,long,JJ,1,23
172,common,JJ,1,9
172,take,VB,1,22
172,masterful,JJ,1,1
151,middle,JJ,1,5
172,everything,NN,1,3
172,doubt,NN,1,5
151,stop,VB,1,2
172,thing,NN,1,67
172,energy,NN,1,3
172,ago,RB,1,3
172,river,NN,1,3
172,mediterranean,NNP,1,7
151,think,VBP,1,25
172,tyre,NNP,1,4
172,land,NN,1,18
151,note,VB,1,7
172,desert,NN,1,3
172,another,DT,1,34
151,tend,VBP,1,1
172,felt,VBD,1,2
151,powerful,JJ,1,4
172,going,VBG,1,12
172,must,MD,1,33
151,therefore,RB,1,7
151,b,LS,1,1
172,gulf,NNP,1,1
172,hand,NN,1,3
172,came,VBD,1,24
172,seafaring,JJ,1,1
172,reading,VBG,1,2
172,maritime,NN,1,1
172,levant,NNP,1,1
172,probable,JJ,1,1
151,dealt,VBD,1,1
151,last,JJ,1,22
151,social,JJ,1,2
166,iron,NN,1,2
151,talk,VB,1,3
173,learned,VBD,1,8
173,lay,VBD,1,7
173,less,RBR,1,8
151,unnatural,JJ,1,1
151,mean,VB,1,11
151,watch,VBP,1,1
173,barbary,NNP,1,1
173,worst,JJS,1,3
151,left,VBD,1,3
173,would,MD,1,159
173,eastern,JJ,1,1
151,afraid,JJ,1,1
173,tideless,JJ,1,1
151,run,NN,1,4
151,differ,VBP,1,1
173,certainly,RB,1,7
151,going,VBG,1,13
173,inexplicable,JJ,1,1
173,inhabited,VBN,1,1
151,remember,VBP,1,7
173,appear,VB,1,2
151,would,MD,1,160
173,east,NNP,1,2
173,ought,MD,1,4
173,huge,JJ,1,4
172,enormous,JJ,1,7
173,people,NNS,1,47
172,fun,NN,1,1
172,volcanic,JJ,1,1
172,instinct,NN,1,1
172,always,RB,1,17
172,kept,VBD,1,3
151,accent,NN,1,14
151,submit,VB,1,1
172,power,NN,1,9
151,ludicrous,JJ,1,1
172,straight,RB,1,1
172,king,NN,1,1
172,great,JJ,1,85
151,man,NN,1,157
151,quite,RB,1,26
172,possible,JJ,1,6
151,old,JJ,1,28
172,away,RB,1,12
172,one,CD,1,205
172,perhaps,RB,1,14
172,memory,NN,1,4
172,north,NNP,1,17
173,university,NNP,1,1
173,haunt,VBP,1,1
172,got,VBN,1,6
151,new,JJ,1,19
172,across,IN,1,7
171,world,NN,1,21
171,population,NN,1,3
171,rest,VB,1,3
171,beckoning,VBG,1,1
151,high,JJ,1,7
171,run,NN,1,5
151,one,NN,1,206
171,trick,NN,1,4
171,dislike,VB,1,3
151,dozen,NN,1,2
151,enormously,RB,1,1
171,outside,IN,1,3
171,seafaring,JJ,1,2
151,day,NN,1,34
151,judgment,NN,1,5
171,commerce,NN,1,1
171,habit,NN,1,5
171,though,RB,1,34
171,nothing,NN,1,14
171,nasty,JJ,1,1
171,sailing,NN,1,5
171,mysteriously,RB,1,1
171,old,JJ,1,29
171,yet,RB,1,18
171,happen,VBP,1,3
171,return,VB,1,1
151,sound,JJ,1,3
171,certainly,RB,1,8
170,ever,RB,1,15
170,usually,RB,1,6
170,leave,VB,1,5
170,danger,NN,1,2
170,never,RB,1,30
171,sailed,VBN,1,4
171,business,NN,1,4
152,lead,VB,1,2
152,due,JJ,1,2
152,people,NNS,1,48
171,gradually,RB,1,1
171,choose,VBP,1,5
171,course,NN,1,4
171,likely,JJ,1,1
171,got,VBN,1,7
171,real,JJ,1,11
152,find,VB,1,7
171,proximity,NN,1,1
152,blanketing,VBG,1,1
171,mankind,NN,1,6
152,postal,JJ,1,1
151,ever,RB,1,16
171,best,JJS,1,6
171,man,NN,1,158
171,come,VBP,1,15
171,thumping,VBG,1,1
171,way,NN,1,23
171,grew,VBD,1,3
171,appetite,NN,1,5
151,typical,JJ,1,1
171,always,RB,1,18
151,class,NN,1,9
151,many,JJ,1,26
171,enough,JJ,1,12
151,message,NN,1,1
151,pronouncement,NN,1,1
171,sort,NN,1,10
171,becoming,VBG,1,1
171,see,VB,1,28
171,call,NN,1,4
151,satisfactory,JJ,1,1
151,personally,RB,1,1
171,tell,VB,1,7
171,let,VB,1,12
171,great,JJ,1,86
171,right,RB,1,13
171,leave,VBP,1,6
171,never,RB,1,31
172,rate,NN,1,8
172,find,VBP,1,8
171,answer,NN,1,5
171,put,VBD,1,8
171,true,JJ,1,39
171,lure,NN,1,1
171,reason,NN,1,10
151,pretend,VB,1,2
171,whenever,WRB,1,1
171,become,VB,1,10
171,modern,JJ,1,28
151,difference,NN,1,4
171,wet,JJ,1,8
151,except,IN,1,4
171,long,JJ,1,24
171,transport,NN,1,1
171,often,RB,1,10
171,witness,VB,1,3
171,abandon,VB,1,1
171,fringe,NN,1,1
151,vanity,NN,1,1
171,establishment,NN,1,1
171,bitten,VBN,1,1
171,think,VBP,1,26
171,even,RB,1,47
171,back,RB,1,5
171,foreign,JJ,1,10
171,much,RB,1,26
173,swell,NN,1,1
173,commerce,NN,1,2
173,though,IN,1,35
174,time,NN,1,42
150,taxation,NN,1,1
174,pagan,NN,1,1
174,island,NN,1,6
174,west,NNP,1,5
150,rich,JJ,1,12
150,thing,NN,1,68
174,passive,NN,1,1
150,piano,NN,1,1
174,example,NN,1,8
174,pirate,NN,1,1
150,mean,VBP,1,12
174,great,JJ,1,87
174,middle,NNP,1,6
174,southern,NNP,1,2
174,later,JJ,1,5
150,two,CD,1,43
174,aboard,IN,1,1
174,went,VBD,1,17
175,eye,NN,1,3
175,vivid,JJ,1,1
175,sailed,VBN,1,5
175,find,VB,1,9
175,art,NN,1,8
150,text,NN,1,6
150,certain,JJ,1,26
174,reluctant,JJ,1,1
174,get,VB,1,11
174,seventh,JJ,1,1
174,think,VB,1,27
150,conclusion,NN,1,1
174,even,RB,1,48
174,sixth,JJ,1,1
174,ago,RB,1,4
150,middle,JJ,1,7
174,woke,VBD,1,2
174,robber,NN,1,1
150,daily,RB,1,4
150,piano,NN,1,2
174,first,JJ,1,29
150,social,JJ,1,3
174,forget,VB,1,2
150,article,NN,1,8
174,turn,NN,1,1
150,ing,NN,1,1
174,could,MD,1,51
174,hire,VB,1,1
174,far,NNP,1,16
174,defend,VB,1,1
174,fighting,VBG,1,1
174,longer,RB,1,4
150,rank,NN,1,3
175,seen,VBN,1,10
175,yes,RB,1,2
175,writer,NN,1,3
175,committee,NN,1,1
150,test,NN,1,4
150,permanently,RB,1,1
175,humbly,RB,1,1
175,exact,JJ,1,5
175,gentle,JJ,1,1
150,pathetic,JJ,1,1
175,second,JJ,1,5
175,wave,NN,1,2
175,also,RB,1,53
175,poet,NN,1,23
175,individual,JJ,1,2
149,technical,JJ,1,13
149,press,NNP,1,1
175,affected,VBN,1,1
175,rare,JJ,1,4
175,explanation,NN,1,3
149,parallel,NN,1,1
175,either,CC,1,3
175,even,RB,1,49
149,continual,JJ,1,2
149,action,NN,1,5
175,poem,NN,1,3
150,horrible,JJ,1,2
150,name,NN,1,20
150,professional,JJ,1,3
175,literature,NN,1,4
175,nation,NN,1,4
150,every,DT,1,18
150,differ,VBP,1,2
150,contempt,NN,1,1
175,line,NN,1,15
150,suffete,NN,1,1
150,must,MD,1,34
175,hand,NN,1,4
175,suggest,VB,1,6
175,seafaring,JJ,1,3
150,han,NNP,1,1
150,system,NN,1,1
175,two,CD,1,44
150,return,VBP,1,2
175,phrase,NN,1,5
150,wrong,JJ,1,11
175,wakes,VBZ,1,1
175,told,VBN,1,4
150,exist,VB,1,1
150,empire,NNP,1,4
175,quite,RB,1,27
175,men,NNS,1,89
174,furiously,RB,1,1
174,something,NN,1,21
151,heavily,RB,1,1
173,naturally,RB,1,1
151,regret,VBP,1,1
151,largely,RB,1,1
173,silly,JJ,1,5
173,first,RB,1,30
151,people,NNS,1,49
151,constant,JJ,1,1
173,imagination,NN,1,1
173,sail,NN,1,9
173,put,VBD,1,9
151,postal,JJ,1,2
173,whole,JJ,1,10
173,say,VB,1,49
173,goes,VBZ,1,3
173,part,NN,1,11
150,ah,NNP,1,3
150,ever,RB,1,17
173,west,NNP,1,6
173,splendid,JJ,1,4
150,without,IN,1,21
173,adventure,NN,1,3
173,according,VBG,1,1
150,since,IN,1,5
150,may,MD,1,66
173,unless,IN,1,1
173,story,NN,1,13
174,easier,JJR,1,3
173,love,NN,1,8
173,unknown,JJ,1,2
173,knew,VBD,1,7
151,twelve,CD,1,2
151,abuse,NN,1,1
173,west,NN,1,7
173,way,NN,1,24
173,shelter,NN,1,1
173,driven,VBN,1,2
173,nothing,NN,1,15
173,second,JJ,1,6
173,ocean,NN,1,1
173,go,VB,1,15
173,shown,VBN,1,1
173,notice,VBP,1,1
173,member,NN,1,5
173,everything,NN,1,4
173,remark,NN,1,1
173,think,VB,1,28
173,either,DT,1,4
151,etiquette,NN,1,1
173,race,NN,1,3
151,said,VBD,1,57
151,agree,VB,1,2
173,mental,JJ,1,1
173,possible,JJ,1,7
150,instrument,NN,1,1
173,days,NNS,1,10
174,cut,VBN,1,1
174,idea,NN,1,3
174,seafaring,JJ,1,4
150,put,VB,1,10
150,taking,VBG,1,2
150,still,RB,1,25
174,catastrophe,NN,1,1
174,thing,NN,1,69
174,ing,NN,1,2
150,much,RB,1,27
174,men,NNS,1,90
150,curious,JJ,1,5
150,curse,VB,1,1
150,even,RB,1,50
174,welter,NN,1,2
150,opinion,NN,1,1
174,lost,VBD,1,8
174,become,VBN,1,11
150,take,VB,1,23
174,half,RB,1,7
150,near,IN,1,2
150,ashamed,JJ,1,1
174,drop,VB,1,3
174,rest,NN,1,4
157,everything,NN,1,5
150,original,JJ,1,5
174,till,IN,1,1
173,commerce,NNP,1,3
150,together,RB,1,1
173,perhaps,RB,1,15
150,made,VBN,1,24
173,blood,NN,1,5
150,hesitation,NN,1,1
173,physical,JJ,1,5
174,welsh,NNP,1,4
174,people,NNS,1,50
150,really,RB,1,9
174,lay,VBD,1,8
150,brought,VBN,1,2
174,northern,NNP,1,4
150,heart,NN,1,12
150,downright,JJ,1,1
174,got,VBD,1,8
150,case,NN,1,12
174,four,CD,1,3
174,another,DT,1,35
174,suddenly,RB,1,3
150,champion,VBP,1,1
150,meet,VBP,1,1
170,nonsense,NN,1,2
170,one,CD,1,207
170,write,VBP,1,21
167,sunset,NN,1,1
167,lean,JJ,1,1
167,part,NN,1,12
167,guess,NN,1,1
167,mountain,NN,1,1
167,town,NN,1,15
167,west,NNP,1,8
167,courteous,JJ,1,1
167,pirate,JJ,1,2
153,say,VB,1,50
153,round,NN,1,11
167,light,NN,1,8
167,made,VBD,1,25
167,chain,NN,1,1
167,past,JJ,1,10
167,known,VBN,1,3
167,day,NN,1,35
167,extremely,RB,1,1
167,possible,JJ,1,8
167,like,IN,1,51
153,power,NN,1,10
167,one,PRP,1,208
167,went,VBD,1,18
167,decline,NN,1,1
167,five,CD,1,3
153,dotted,VBN,1,1
154,sturdy,JJ,1,1
167,round,RB,1,12
167,either,CC,1,5
167,little,JJ,1,74
167,cause,NN,1,2
154,read,VB,1,16
167,appearance,NN,1,4
167,woke,VBD,1,3
154,one,CD,1,209
167,toss,VB,1,1
154,splitter,NN,1,1
153,minor,JJ,1,1
167,reddening,JJ,1,1
167,dressed,VBN,1,1
153,complex,JJ,1,1
153,without,IN,1,22
167,true,JJ,1,40
167,afternoon,NN,1,3
153,may,MD,1,67
153,blob,NN,1,1
153,race,NNP,1,4
167,boyhood,NN,1,1
153,let,VB,1,13
167,done,VBN,1,19
167,thus,RB,1,9
167,signal,NN,1,1
168,move,VB,1,1
168,vague,JJ,1,3
168,slow,JJ,1,7
153,fun,NN,1,2
153,still,RB,1,26
168,highway,NN,1,1
168,bear,NNP,1,2
153,enormous,JJ,1,8
168,night,NN,1,6
168,spring,VBP,1,2
153,corner,NN,1,3
153,little,JJ,1,75
168,atlantic,NNP,1,3
168,stir,VB,1,1
153,everything,NN,1,6
153,difficult,JJ,1,6
153,discuss,VB,1,1
168,quite,RB,1,28
168,calculating,VBG,1,1
168,knew,VBD,1,8
153,various,JJ,1,7
168,green,JJ,1,5
168,fall,NN,1,5
168,modern,JJ,1,29
168,single,JJ,1,1
168,long,JJ,1,25
168,eclipse,NN,1,1
168,f,FW,1,1
153,separate,JJ,1,3
168,world,NN,1,22
168,moon,NN,1,4
168,said,VBD,1,58
168,already,RB,1,5
168,tide,NN,1,4
168,harbour,NN,1,6
168,thought,VBN,1,15
168,map,NN,1,6
168,darkness,NN,1,2
153,admit,VBP,1,6
168,nose,NN,1,3
168,running,VBG,1,4
168,warm,JJ,1,1
168,fell,VBD,1,3
153,hat,NN,1,4
153,boy,NN,1,4
168,felt,VBD,1,3
153,currency,NN,1,2
153,life,NN,1,19
168,declined,VBD,1,1
168,mournful,JJ,1,1
168,entry,NN,1,1
153,alone,RB,1,4
167,beam,NN,1,3
167,seven,CD,1,1
168,convergence,NN,1,1
154,grey,JJ,1,1
154,two,CD,1,45
166,see,VB,1,29
166,light,NN,1,9
166,sat,VBD,1,1
154,soul,NN,1,19
166,rise,NN,1,2
154,inhabited,VBN,1,2
166,day,NN,1,36
166,entertaining,JJ,1,1
166,bottle,NN,1,1
166,like,IN,1,52
154,human,JJ,1,13
166,infantile,JJ,1,1
154,lucidity,NN,1,1
166,tomb,NN,1,1
154,style,NN,1,3
166,southern,JJ,1,3
166,falling,VBG,1,1
154,blue,JJ,1,3
166,days,NNS,1,11
166,north,NNP,1,18
154,remember,VBP,1,8
154,map,NN,1,7
166,according,VBG,1,2
166,mogador,NNP,1,1
167,ship,NN,1,7
154,therefore,RB,1,8
166,foam,NN,1,1
166,much,RB,1,28
166,imagine,VB,1,4
154,spite,NN,1,1
166,unless,IN,1,2
154,yet,RB,1,19
166,enormous,JJ,1,9
154,told,VBN,1,5
166,ambition,NN,1,1
166,lamp,NN,1,1
166,could,MD,1,52
166,make,VB,1,16
154,devil,NNP,1,1
166,shall,MD,1,10
166,hot,JJ,1,2
154,though,IN,1,36
166,bigger,JJR,1,1
166,always,RB,1,19
166,pipe,NN,1,2
166,waiting,VBG,1,2
166,ask,VB,1,5
166,wine,NN,1,13
166,close,JJ,1,4
167,ebb,NN,1,1
167,anchor,NN,1,2
154,surrounded,VBN,1,1
167,feel,VB,1,3
167,saw,VBD,1,12
167,us,PRP,1,27
167,hidden,VBN,1,1
167,rattled,VBD,1,1
167,build,VBP,1,4
154,squarely,RB,1,1
167,thing,NN,1,70
154,name,NN,1,21
167,well,RB,1,32
167,boat,NN,1,10
167,way,NN,1,25
167,reason,NN,1,11
167,last,JJ,1,23
167,shore,NN,1,4
167,least,JJS,1,8
154,school,NN,1,3
167,heaven,NNP,1,7
167,caught,VBN,1,1
167,long,RB,1,26
167,mind,NN,1,29
154,bookish,JJ,1,1
167,barely,RB,1,1
167,take,VB,1,24
167,comfortable,JJ,1,1
167,ease,NN,1,3
167,set,VBN,1,8
167,gentleman,NN,1,3
154,thought,VBD,1,16
167,delay,NN,1,1
167,point,NN,1,9
167,luncheon,NN,1,1
167,rode,VBD,1,2
167,seen,VBN,1,11
167,tiny,JJ,1,2
167,silent,JJ,1,1
167,got,VBD,1,9
154,anyhow,RB,1,2
167,harbour,NN,1,7
167,swell,NN,1,2
167,preferred,VBN,1,1
167,late,JJ,1,4
167,horizon,NN,1,2
167,land,NN,1,19
167,rock,NNP,1,1
167,would,MD,1,161
167,sea,NN,1,68
154,show,VB,1,2
167,rest,NN,1,5
167,dexterity,NN,1,1
168,six,CD,1,2
168,also,RB,1,54
170,like,IN,1,53
152,experience,NN,1,6
169,morning,NN,1,4
152,controversy,NN,1,23
169,great,JJ,1,88
152,modern,JJ,1,30
169,along,IN,1,6
169,might,MD,1,21
169,one,CD,1,210
152,whatever,WDT,1,1
152,stop,VB,1,3
152,humiliating,JJ,1,1
169,went,VBD,1,19
170,dangerous,JJ,1,2
152,man,NN,1,159
170,sailed,VBN,1,6
170,read,VBP,1,17
170,people,NNS,1,51
170,point,NN,1,10
170,cramped,JJ,1,1
170,seen,VBN,1,12
170,sheltered,JJ,1,1
170,given,VBN,1,6
170,novelty,NN,1,1
170,nation,NN,1,5
152,talking,VBG,1,5
152,entertainment,NN,1,1
169,quickly,RB,1,2
169,west,NNP,1,9
152,give,VB,1,10
169,ineffectually,RB,1,1
152,bitter,JJ,1,1
169,monotonous,JJ,1,1
169,indeed,RB,1,6
169,colour,NN,1,2
169,much,RB,1,29
169,still,RB,1,27
169,first,JJ,1,31
152,times,NNS,1,6
169,landlocked,JJ,1,1
152,doubt,VBP,1,6
169,berth,VBP,1,1
169,failing,VBG,1,1
169,could,MD,1,53
169,make,VB,1,17
169,done,VBN,1,20
169,round,NN,1,13
169,grew,VBD,1,4
169,longer,JJR,1,5
169,part,NN,1,13
169,buoy,VB,1,1
169,gone,VBN,1,6
170,land,NN,1,20
170,uncomfortable,JJ,1,1
152,old,JJ,1,30
170,another,DT,1,36
170,therefore,RB,1,9
170,take,VBP,1,25
170,powerful,JJ,1,5
152,underline,VB,1,1
152,tumble,VBP,1,1
170,wonder,VBP,1,3
170,back,RB,1,6
170,much,RB,1,30
170,lived,VBD,1,5
170,little,JJ,1,76
152,heavily,RB,1,2
170,moment,NN,1,7
170,give,VB,1,11
152,got,VBD,1,10
170,end,NN,1,7
170,material,NN,1,3
170,kind,NN,1,17
170,speculation,NN,1,1
152,market,NN,1,3
170,occupation,NN,1,4
170,adventure,NN,1,4
170,pride,NN,1,1
170,value,NN,1,2
170,mind,NN,1,30
152,would,MD,1,162
152,going,VBG,1,14
152,shout,VB,1,1
152,told,VBN,1,6
170,good,JJ,1,63
152,rich,JJ,1,13
170,pretty,RB,1,4
170,every,DT,1,19
170,horribly,RB,1,1
170,unnatural,JJ,1,2
152,wine,NNP,1,14
170,overcome,VBN,1,1
170,certain,JJ,1,27
170,looking,VBG,1,5
170,also,RB,1,55
170,come,VBN,1,16
152,contrary,NN,1,3
170,animal,NN,1,1
152,full,JJ,1,5
152,book,NN,1,16
170,modern,JJ,1,31
170,situated,VBN,1,1
170,experience,NN,1,7
170,go,VBP,1,16
170,entertainment,NN,1,2
169,entrance,NN,1,1
152,quarrel,VBP,1,2
153,green,JJ,1,6
153,war,NN,1,14
168,light,JJ,1,10
168,past,JJ,1,11
168,antique,JJ,1,1
153,telling,VBG,1,2
168,glaring,JJ,1,2
153,interfering,VBG,1,1
153,bottom,JJ,1,1
168,together,RB,1,2
168,day,NN,1,37
168,lord,NNP,1,11
153,line,NN,1,16
153,return,VBP,1,3
168,one,CD,1,211
168,perhaps,RB,1,16
168,red,JJ,1,4
168,memory,NN,1,5
168,brilliant,JJ,1,2
169,glint,NN,1,1
169,anchor,NN,1,3
169,till,IN,1,2
153,hair,NN,1,1
169,said,VBD,1,59
169,harbour,NN,1,8
168,novel,JJ,1,2
168,close,JJ,1,5
169,strange,JJ,1,5
153,ure,NN,1,1
168,amused,VBD,1,1
168,ship,NN,1,8
153,delightful,JJ,1,3
168,beam,NN,1,4
153,morals,NNS,1,6
153,adrift,NN,1,1
168,emptiness,NN,1,1
153,quite,RB,1,29
168,midnight,NN,1,1
153,especially,RB,1,9
153,year,NN,1,11
168,life,NN,1,20
168,could,MD,1,54
153,establish,VB,1,1
153,sometimes,RB,1,2
168,put,VBD,1,11
168,calm,JJ,1,1
168,place,NN,1,25
168,air,NN,1,4
153,else,RB,1,3
168,contrast,NN,1,1
153,russia,NNP,1,1
168,mark,NN,1,3
153,another,DT,1,37
169,thought,VBD,1,17
169,land,NN,1,21
169,sight,NN,1,9
169,last,JJ,1,24
152,one,CD,1,212
152,write,VBP,1,22
169,bright,JJ,1,1
152,may,MD,1,68
152,tiff,NN,1,1
152,allude,NN,1,1
152,title,NN,1,1
169,long,JJ,1,27
169,nothing,NN,1,16
169,ocean,NN,1,2
152,part,NN,1,14
169,hoped,VBN,1,1
152,respect,NN,1,3
152,say,VB,1,51
169,eastern,NNP,1,2
169,turned,VBD,1,2
169,take,VB,1,26
152,end,VBP,1,8
152,propose,VBP,1,1
169,passage,NN,1,6
169,journey,NN,1,7
152,brief,NN,1,1
169,way,NN,1,26
169,far,RB,1,17
169,trying,VBG,1,3
169,sun,NN,1,5
169,would,MD,1,163
153,remember,VBP,1,9
169,another,DT,1,38
153,map,NN,1,8
169,sea,NN,1,69
169,prophet,NN,1,4
169,carefully,RB,1,3
153,thought,VBD,1,18
169,saw,VBD,1,13
169,us,PRP,1,28
169,bear,NNP,1,3
152,right,RB,1,14
169,night,NN,1,7
169,thing,NN,1,71
153,learned,VBN,1,9
153,count,VB,1,5
169,rising,NN,1,2
169,flashing,VBG,1,1
169,knew,VBD,1,9
169,come,VB,1,17
153,used,VBD,1,21
152,never,RB,1,32
5,something,NNP,1,22
198,ephemeral,JJ,1,1
190,county,NNP,1,1
234,remains,VBZ,1,3
234,artificial,JJ,1,3
234,flooded,VBN,1,1
234,history,NN,1,16
234,whereby,WRB,1,1
234,join,VB,1,1
234,lake,NN,1,3
234,desert,NN,1,4
234,sight,NN,1,10
234,would,MD,1,164
234,shock,NN,1,3
234,run,VB,1,6
234,else,RB,1,4
234,red,NNP,1,5
234,mean,VBP,1,13
234,rising,NN,1,3
231,melting,NN,1,3
234,atlantic,NNP,1,4
234,old,JJ,1,31
234,black,NNP,1,1
234,way,NN,1,27
234,legend,NN,1,2
234,issue,NN,1,1
234,modern,JJ,1,32
234,double,RB,1,3
234,water,NN,1,12
234,tradition,NN,1,5
234,long,RB,1,28
234,change,NN,1,12
234,melting,NN,1,4
234,low,JJ,1,5
234,northern,NNP,1,5
234,dried,VBD,1,1
234,channel,NN,1,6
234,jordan,NNP,1,1
233,little,JJ,1,77
233,imagine,VB,1,5
233,bourg,NNP,1,1
233,trench,NN,1,1
233,mighty,RB,1,2
233,reconstruct,VB,1,1
233,whole,JJ,1,11
233,say,VBP,1,52
233,smaller,JJR,1,2
233,wherever,WRB,1,1
233,save,VB,1,4
233,basin,NN,1,1
233,see,VB,1,30
233,scoop,VB,1,1
233,may,MD,1,69
233,parallel,NN,1,2
233,rose,VBD,1,2
233,dozen,NN,1,3
233,perhaps,RB,1,17
233,melted,VBN,1,1
233,days,NNS,1,12
233,earth,NN,1,6
233,perhaps,RB,1,18
233,la,NNP,1,1
234,continuous,JJ,1,3
234,find,VB,1,10
234,gradually,RB,1,2
234,nature,NNP,1,2
234,sand,NN,1,3
234,also,RB,1,56
234,eastern,NNP,1,3
234,satisfied,JJ,1,3
235,stone,NN,1,1
235,look,VB,1,8
235,full,JJ,1,6
235,us,PRP,1,29
235,build,VB,1,5
235,carve,VB,1,1
235,old,JJ,1,32
235,lost,VBN,1,9
235,upon,IN,1,90
235,landscape,NN,1,2
235,think,VBP,1,29
235,lived,VBD,1,6
235,shallow,JJ,1,1
235,part,NN,1,15
235,spate,NN,1,1
235,greater,JJR,1,2
235,ever,RB,1,18
236,measure,NN,1,2
236,find,VB,1,11
236,feel,VBP,1,4
236,apparently,RB,1,2
236,educated,VBN,1,1
236,try,VB,1,3
236,neglect,NN,1,1
236,less,RBR,1,9
236,would,MD,1,165
236,although,IN,1,2
236,contempt,NN,1,2
236,head,NN,1,10
236,grasp,VB,1,1
235,head,NN,1,11
235,world,NN,1,23
234,stream,NN,1,4
235,sea,NN,1,70
234,ice,NN,1,9
234,covered,VBD,1,1
234,much,JJ,1,31
234,still,RB,1,28
234,proof,NN,1,3
234,rather,RB,1,12
234,lap,NN,1,1
234,part,NN,1,16
234,pacific,NNP,1,1
234,kent,NNP,1,1
234,case,NN,1,13
234,sort,NN,1,11
234,dry,JJ,1,3
234,none,NN,1,6
234,narrow,JJ,1,1
234,chalk,NN,1,1
234,many,JJ,1,27
234,made,VBD,1,26
234,earthquake,NN,1,1
234,valley,NN,1,5
234,may,MD,1,70
234,one,CD,1,213
234,perhaps,RB,1,19
234,freak,NN,1,1
234,amazing,JJ,1,1
235,able,JJ,1,5
235,already,RB,1,6
235,delta,NNP,1,1
235,mankind,NN,1,7
233,ago,RB,1,5
233,glacier,NN,1,1
233,gorge,NN,1,2
231,white,JJ,1,3
231,may,MD,1,71
231,like,IN,1,54
231,beach,NN,1,2
231,flood,NN,1,1
231,earth,NN,1,7
231,went,VBD,1,20
231,north,NNP,1,19
232,replica,NN,1,1
232,fair,JJ,1,3
232,south,NNP,1,8
232,revolutionary,NN,1,3
232,less,JJR,1,10
232,field,NN,1,3
232,land,NN,1,22
232,felt,VBD,1,4
232,expanded,VBN,1,1
232,full,JJ,1,7
232,shoulder,NN,1,1
232,build,VB,1,6
232,marked,VBN,1,3
232,creative,JJ,1,3
232,stand,VB,1,6
232,come,VBN,1,18
232,conceive,VB,1,1
232,last,JJ,1,25
